,pca_1,pca_2,pca_3,pca_4,pca_5,pca6_,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12,pca_13,pca_14,pca_15,pca_16,pca_17,pca_18,pca_19,pca_20,pca_21,pca_22,pca_23,pca_24,pca_25,PerformanceRating
0,-4.477633399284818,-1.6422258671243892,1.173185229590787,0.9374446562545288,-0.928845943726841,1.086699362901918,-0.7259677378931189,-1.46353309225627,0.5332376718395048,0.39892856728837395,-1.2355724440284885,0.06050190171604552,-0.9564491771948257,-0.2711494271910846,1.3820428482841458,-0.6935545051384603,0.8993699764735175,0.13509440584823143,-0.4333160934564334,-0.2012118019930977,-0.033543869909571325,-0.2524747038664874,-0.519518622597284,-0.27094789257863994,-0.17587311473953118,3
1,-4.359431808473695,-0.065217824811615,2.22472392738512,1.5169325965548108,0.5705238827157285,-0.38765813079263045,-1.8281300026648926,0.08566453894290146,0.892808735156589,0.8601789603917426,-1.5334627311849216,1.367426858718051,0.2246791132525783,0.2267400448220002,0.33966019976200007,-0.27363199256631054,0.4202300901401875,-0.5931522914827445,1.1368072507174367,-0.8409360540829965,0.17013292676948158,-0.42233468187182954,-0.6312380586759765,0.0018794656905738781,-0.6560275557353387,3
2,-4.248608835962794,2.515833617928025,4.8407608772711415,-0.18664872492364842,-1.6655448586395618,-0.2452955253816907,-0.48932173822802594,1.3546939240875475,0.5149961700288059,1.952406837709924,0.5335498958346865,2.2724181238866463,-1.2065442042539067,0.033910580325290623,0.8133905924086012,-1.3352211936958855,-0.616009602566746,0.48339371700209266,0.5603002092160524,0.2710080982287063,0.14798158692305644,0.27778628828570956,-0.2347827175030689,0.5109238891334535,0.7382566120265338,4
3,3.0089396476273667,0.7396538267942995,2.4923564179992534,3.290652140946853,2.4440913904278987,1.7965938323981592,1.2106026198439204,-0.22145995675796956,-0.13418979321513297,-0.15759681129550632,-0.24536313718306152,-1.4509494272346812,-0.39303121416339704,1.3046870100405068,0.7492466701127164,1.4692226238377626,-0.2660480634223292,0.8894839290497034,-1.077229438254679,-0.8350937315076374,1.2545246812365045,-0.003715163157946427,-0.5065911797115091,-0.013663596862923134,-0.43779881478521354,3
4,-4.246327843441904,5.990469224043316,-0.15334872339889055,0.784593608332524,2.264406737954974,-1.7496407423542202,0.5078380898946655,-0.5243326844788849,0.6721340395088771,1.1582464307951428,-1.5477802998594772,0.2172482459840353,-0.7344145578395743,-0.04879665762662054,-1.48712786614732,0.6568333763397692,0.6163306585586867,-0.40717744934362887,1.0185926411031092,-0.12740970808557542,-1.2523618226837423,0.01450053438242969,-0.4379928643861735,-0.24894591067972718,-0.108599035987625,3
5,-3.334496695371894,-1.750064784778142,1.1928255182970366,-0.37657143828510853,-1.437136273294227,-0.3580154856291713,-1.7810355584439284,1.210651447632959,0.3997666067334675,1.285564172574849,2.197729785186702,1.4002149869133926,1.5495437782378796,0.006409012507811016,1.170723473456272,0.5946431819289487,0.39168105199426045,0.11477953326924561,-1.2004024027366778,0.6122510148873243,0.42711570086980416,0.25234313119695767,-0.46047948796109617,-0.3107655557540297,0.1575475177870761,4
6,-0.33805614241043885,4.447292450870304,-1.2564985625999427,1.2713477539316984,-0.41182942672010986,0.05611042185966482,-0.9650011651929888,-0.6181815250858802,0.754245894184001,0.33109159724309506,-0.950886807158114,1.4080768721950347,-0.4349028794947065,-0.4796231058706407,-1.9031023817939705,-0.4817490771321669,0.48351884942849493,-0.29938987132430595,0.7284183872746647,0.22917809167890835,-1.1107099385765906,-0.178231569449259,-0.5333333407677242,-0.19082884317113813,-0.3109882242953364,3
7,-3.2829144310419616,3.9987729470655364,0.2970738633442979,-0.7421337002572218,-1.8264388690214604,-2.7635236026792325,0.39151510344687207,-1.430000714173515,-0.786412615855673,-0.907058475488631,1.5904628116987989,0.4466789958952891,0.9494789876447528,-0.1906651614549255,0.46242905028926,-0.10582014262835558,-0.999322282873646,1.624661502468969,0.1989976250524057,-0.6597837167921892,-0.3143180790847787,-0.3869409000598677,0.6559548616246471,0.9436663109972867,0.056705968460691335,3
8,-3.1341423219960083,6.2897498567833425,0.6540434088011882,-0.856552268044477,-0.2284256312633343,-1.4514868224675885,1.7325731253037733,1.544101564317612,-1.6383601629341862,0.7544700781345807,-0.5036735329681595,0.47978547427091695,-0.0375733645905056,0.43951074320459627,1.039869049219657,-0.8539719685525634,-0.18093570446698698,-1.2444784751599969,-0.5215214715439582,1.9706684813925082,0.0055818811090445975,0.7475705061601691,0.7038304471352336,-0.11627276838029281,-0.1937345286749265,3
9,-3.295357282748121,1.779649484119926,-1.4643727433100697,-1.1746765426432884,1.1113742763656045,0.15894660573183375,-2.0823057374646847,-0.5552393224052823,0.038892061498403026,-1.4566452123356197,1.2605956398304006,-0.18977858886236562,-0.014585506114066265,0.06340474442719969,0.5174572951865047,-0.10276745262434338,-1.0435391686097575,-0.6129352547584616,-0.6851929762936338,-0.5019839304969462,-0.09669798044641721,-0.08904543772322845,0.7402408484965318,0.36283996638346755,0.2608805006774394,3
10,-3.3938439179239186,-0.5385299019587457,-0.3973982075376747,-0.31733850062125124,0.9176712350303854,-0.2987496712742622,1.1768132493382857,-0.7202224682065838,0.8142118131627898,0.04463649067561141,-0.20603290550498998,0.1110627405543151,1.8959578665601042,-0.28548734193961184,0.544050870570705,0.5624004658634267,-0.7260897993294535,0.9848251340198492,1.967173622366793,1.0465309634194682,-0.30904039444559306,-0.3470919015225323,-0.390173909778219,-0.44047100655749827,0.18466607100289079,3
11,-4.137753465764342,6.630424293169194,1.6711744119616505,0.14382184541287626,-0.9101821235873978,0.6186374463930219,-1.588001768142649,-1.2890142029295542,-0.31537854086061246,0.8018320527316166,-0.8261914978005667,0.3883754767220182,-0.44642139310618145,0.4762008911265212,0.5785247153298019,1.010208981902139,0.8196034149677504,0.3958414224853757,-1.2171296882392042,1.4917043493640154,-0.49550886605335176,-2.190101254145745,0.43710435644146806,0.4440692271880973,0.11919465959388056,3
12,-4.298833709520549,4.3061965402947715,1.4993839434967475,0.8728321435173534,-1.0434459904865554,0.33208387166906445,1.8375254770105987,-0.5385042615237163,3.3351283460075885,0.7917146152854803,0.1306190258869416,0.25838288790271097,-1.2433303065105392,-2.376386155988342,-0.9994569432660038,1.661741221060051,0.15443229631112493,0.3088448206607363,-1.288253471174254,-0.6318285646774923,0.3062471504718385,-0.11389461876146889,-0.49088496193442144,-0.1354253171630649,-0.10138411789929548,4
13,-0.6365583823791369,-1.729214061862897,-2.897055620146824,-1.2563904967202282,0.3343041161654267,-0.39017328945153135,-0.9459672706762232,-0.16804784072829335,-0.08867716808036881,-1.2350647383480533,-0.7942914640980987,-0.2720732942816296,-0.8448540350200735,-1.6721060079992849,0.17655633656077188,0.05898957337527601,-0.017346098399732404,-0.2738049898143746,-0.26297566944513273,-0.17458988790444638,-0.3485666798855617,0.024236789611543085,-0.4451125990199547,-0.22180967576144692,-0.08323110895147454,3
14,-3.2461949908596273,3.444030248496474,-1.2983076457799716,0.05532574358734281,-0.6381164756765545,-0.33523836878893926,-0.1883597943974395,-1.0897601054239654,1.4491551083119896,0.34484542873135554,-1.3924510399162178,-0.11241161586044214,0.690111999109411,0.034655306719740826,-0.1634742919478341,1.3528587636310831,0.5919140475228957,-1.2020312284582393,0.44461229646815686,0.3231528675069284,-0.4352259976588686,-0.10053826098042079,-0.09543826513306136,0.9649787529486513,0.270318851720659,3
15,-3.338302137314085,0.47249805304942544,-0.3320808992743736,-0.3632157664883893,0.07242001723749897,-1.3659215406128005,-0.23762646911409185,-1.3945058956467984,0.061326628141583364,-0.14429724686918927,-0.7741101262641182,-1.456072710218282,-0.6403983397854349,0.15615797956489058,-1.0104741834932056,0.7655490718054823,-0.356501852739997,-0.3798813337460652,-0.19463029689664516,-0.6452423985963974,0.3495125505755901,-0.5028449073493602,0.5691626104070789,-0.6276328769349335,0.2820893759673987,3
16,5.0886702309400125,5.947813514043236,0.28764606244481383,4.186312323983111,-1.249356934161002,-0.5126192826717817,0.7828044969553268,-0.49971369202496263,-0.11182690265808456,-0.3975240230109481,0.7093365007006942,0.05957188379252979,0.6846742967600836,1.0809735453244698,-0.7990678941427853,-0.8807931955327145,1.7265959767577543,-0.18090363591185407,-0.9170251116264494,0.33540586007984446,0.8550614467296248,-0.6223708286988815,0.40941830930045636,-0.5292269094382062,0.18940322376128083,3
17,-3.0948097748619077,4.768430816627378,1.6485567560837004,-0.4112685659726698,0.3161324655265976,1.0987317758438535,-0.01281478530598958,-0.7587888282774703,-0.04568957980769434,0.3326259099910032,-1.997755275006053,-1.500367194118158,-1.1787312473705347,0.8120394025543833,-0.8712864776568935,-0.5866174422860949,0.7064700666795426,0.22294876344005918,-0.3911171519128415,0.2968342463958442,-0.6769812476572388,1.6417885526590876,-0.17640756616739514,-0.6642685331234829,0.6367011998461962,3
18,-3.4230996055129412,-2.6372777349854384,-1.1346142331732625,-0.41067196676206097,-1.013031220621796,0.8264162041663577,-1.2005607163147378,-0.8836863428503231,0.8710837970099964,1.0925938105814714,1.062728848264901,-1.4187057320931649,-1.5360109738718821,0.44819811621276884,-1.3713812163323666,0.5339962845792785,0.6544996895179834,1.027688734292848,0.6305758158281101,-0.5101150434936437,-0.2653603422514879,-0.44183626776109847,0.7647595186563738,0.15159154781231918,0.39119241698132173,4
19,-3.1314874378235524,5.068152997366951,-0.0508740319822993,0.6278897779879392,-2.042135166527737,-0.22230828667164365,0.5474664459729328,2.4801023970152785,-0.7024348155713767,1.5269206853158563,-0.1308858636403796,0.936398530328177,-0.47597780692084635,0.14784269844140344,0.926892595051468,-0.490101255426966,0.9398068936266436,1.6231159053525765,-1.13535244339098,0.137262013741133,0.3107268241146247,-0.2430287067566849,0.2824455504164297,-0.26045076071501455,-0.6623858987672353,3
20,-0.577237980527826,-1.7627955577826004,-1.7699201341103448,1.1089001649101695,-0.43173020674507456,-0.756898047202686,-1.3729630196675082,-0.5604215386757371,0.6657778092390532,0.4321347630106084,-0.9980385335182477,0.3834271799331959,-1.116516745814579,-1.195071153268098,-0.8046759783906707,1.4240101420293305,0.16251108283460997,-0.3146734512582448,-0.2213983519841261,-0.47430384982331997,-0.38683205526739545,-0.08532121843456623,-0.44996671628873725,-0.21845473410365704,-0.30797933909586084,3
21,-3.2854194351783144,0.043256225006217564,0.38164005435305254,-1.3249163060645186,0.7836387348260329,1.0978438498496246,-2.1797168377674705,-0.4119824548831709,1.492233530713827,-1.5954740216019976,1.5763934324860769,-0.8503503299460823,0.11197975621115079,0.015157244756284853,-0.7989661667986673,0.37884419312339485,0.1411617786556181,-0.3881532313604685,1.073392564602721,-1.0090959552715,0.6984479375059246,-0.4184663652277048,-0.6109757409542556,-0.09126814389449239,-0.43223337878402607,3
